2021-09-21 22:39:35,b'Hi there this my new pricelist\n\xe2\x9c\xa8Haloo aku open joki tugas \xe2\x9c\xa8\n\xf0\x9f\x91\x89 Review jurnal\n\xf0\x9f\x91\x89Makalah ppt\n\xf0\x9f\x91\x89PKM-GT\n\xf0\x9f\x91\x89TUGAS KIMIA SMA\n\xf0\x9f\x91\x89 TRANSLATE JURNAL\n\xf0\x9f\x91\x89TUGAS SOSHUM\n\xf0\x9f\x91\x89Resume makalah\nt. tugas kimia ulangan realtime ujian jastik jasa ketik ppt makalah word\n#zonauang #zonajajan #jokitugas https://t.co/qGmMso0yvp',dinn - JOKI TUGAS
2021-09-21 22:30:13,"b'\xf0\x9f\x8c\xbb Order joki tugasnya yuk kak, bisa:\n- tugas SD s/d SMA\n- ketik word\n- bikin ppt\n- tulis tangan\n- dll\nSkuy cusss DM'",han | joki tugas
2021-09-21 22:24:57,"b'@_akumanis Hai kak!\n                JOKI TUGAS\xf0\x9f\xa5\xb0\n#jokitugas\n\xf0\x9f\x92\xb0 CERPEN 10k/halaman\n\xe2\x9a\xa0\xef\xb8\x8f PUISI 5k/bait\n\xf0\x9f\x92\xb0 PIDATO start 10k \n\xf0\x9f\x92\xb0 NASKAH DRAMA start 15k \n\xf0\x9f\x8c\xbbJASA TULIS folio (8k), buktul (4k), buku kampus (6k)\n(dana gopay shopeepay)\n\xf0\x9f\x92\x8b200+++ TESTI CEK PINNED\xf0\x9f\x92\x8b https://t.co/P81L3KIOjH'","JASA TULIS, JOKI TUGAS PUISI, CERPEN, PIDATO"
2021-09-21 22:24:51,"b'Kami menjual software bot yang digunakan para Jasa joki Clash of Clans , kalian tinggal menjalankan software nya maka CoC kalian akan Farming dan Battle secara otomatis sesuai keinginan kalian &gt; minat ? &gt; Cek Bio &gt; Pesan Sekarang'",Bot OF Clans
2021-09-21 22:23:33,b'@BitoRiefqi siap joki live casino\xf0\x9f\x99\x8f',🐌
2021-09-21 22:20:27,"b'Maaf untuk semuanya , karena lagi overload jadi untuk beberapa waktu joki malang tutup dan slow respon . Mohon pengertiannya . \n\nUntuk info kapan buka lagi slotnya akan admin infokan lebih lanjut . Terimakasiiih \xf0\x9f\x99\x8f'",Joki Program Skripsi Malang (tutup sementara)
2021-09-21 22:19:31,"b'Maaf untuk semuanya , karena lagi overload jadi untuk beberapa waktu joki malang tutup dan slow respon . Mohon pengertiannya . \n\nUntuk indo kapan buka lagi slotnya akan admin infokan lebih lanjut . Terimakasiiih \xf0\x9f\x99\x8f'",Joki Program Skripsi Malang (tutup sementara)
2021-09-21 22:14:04,b'pivie bisa bantu joki tugas psikologi kamu ya karena pivie jurusan psikologi nih &gt;&lt;\n#zonauang #jokitugas\n\nhttps://t.co/oTKFwjgmyE',pivie OFF
2021-09-21 22:12:55,b'aku udah open ya yg mau joki atau jastul bisa langsung ke wa',alsá : : open jasa tulis & ketik
2021-09-21 22:10:21,b'@ChokoPublisher Kak numpang jualan yaaa \n\n\xf0\x9f\xa4\x94 Malas bikin atau ada deadline buat ppt tapi gak ada waktu?\nTenang aja! Aku open joki ppt dengan harga murah dan pengerjaan cepat \xf0\x9f\x92\xaf \n\nMinat atau tanya-tanya langsung DM aja yaa \xf0\x9f\xa4\x97 https://t.co/B8H1ha1VGq',siera; joki ppt & tugas geografi
2021-09-21 22:08:40,"b'klo dh paham materi bio tuh rasanya, kyak mari kita buka jasa joki tugasss'",gyum
2021-09-21 22:08:26,b'Joktug! Butuh joki jawab soal fisdas diketik di word! drop fee',UNDER=BLOCK PERMANEN
2021-09-21 22:05:01,"b'Jasa olah data\nSpss, Minitab, Excel\n\nSkripsi, tugas, laporan dan lain sebagainya siap ku bantu!\nPertanyaan dan pemesanan klik link :\nhttps://t.co/BHYQRFm8BO\n(Hanya melayani via WhatsApp)\n\nt. Jasa olah data joki data statistik skripsi #zonauang\xef\xb8\x8f https://t.co/1g3lNKRg5h'",fath 🐧 | Jasa olah data 📌
2021-09-21 22:01:25,"b'ada yg butuh joki tugas ga ya? yuk jokiin sama aku, joki tugas nulis aja yaw bisanya^^ start from 2k ajaaa kalian bisa selesai ngerjain tugas tanpa capek capek nulis\xf0\x9f\x98\x8d'",hyuckie
2021-09-21 22:00:32,"b'\xe2\x9d\x80 kay juga open joki tulis nih, fee sesuai kantong aja'",kayra - close➹
2021-09-21 22:00:21,b'\xe2\x98\x81\xe3\x80\x82joki tugas mandarin? bisaa bangett yuk chat yaaa\xf0\x9f\x8d\xad\nhttps://t.co/eSIZ4agKaG',spoka🍉 || joki tugas📩
2021-09-21 21:47:05,b'@jaemcityx @EnEffTeeBSC Tg: Norayanthy https://t.co/uSGckgQ7Xq',💃Bigwin_September💃6️⃣5️⃣🎹
2021-09-21 21:44:12,"b'Halo, kamu lagi butuh jasa joki genshin buat explore, lawan boss, atau rawat akun? Yuk, bisa diliat dulu pricelist nya\xe2\x9c\xa8\n\n\xe2\x80\xa2Bisa req jika tidak ada di pl\n\xe2\x80\xa2Dapat diskon/bonus\n\n#zonaba #zonauang\xef\xb8\x8f #zonajajan #zonabu https://t.co/SGsqv1Ncg7'",Axelyn (Open)
